artist,song,lyrics,lyrics_url,genre
Lee Ann Womack,I Hope You Dance,"I hope you still feel small when you stand beside the oceanWhenever one door closes, I hope one more opensPromise me that you'll give faith a fighting chanceAnd when you get the choice to sit it out or dance",https://www.last.fm/music/Lee+Ann+Womack/_/I+Hope+You+Dance/+lyrics,country
Lee Ann Womack,I Hope You Dance,DanceI hope you danceI hope you dance (Time is a wheel in constant motion)I hope you dance (Always rolling us along)I hope you dance (Tell me who wants to look back on their years and wonder)I hope you dance (Where those years have gone?),https://www.last.fm/music/Lee+Ann+Womack/_/I+Hope+You+Dance/+lyrics,country
Lee Ann Womack,I Hope You Dance,Tell me who wants to look back on their yearsAnd wonder where those years have gone,https://www.last.fm/music/Lee+Ann+Womack/_/I+Hope+You+Dance/+lyrics,country
Keith Urban,You'll Think of Me,I woke up early this morning 'round 4 a.m.With the moon shining brightAs headlights on the interstateI pulled the covers over my headAnd tried to catch some sleepBut thoughts of us kept keeping me awake,https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"Ever since you found yourself in someone else's armsI've been tryin' my best to get alongBut that's okayThere's nothing left to say, but",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"Take your records, take your freedomTake your memories, I don't need 'emTake your space and take your reasonsBut you'll think of me",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"And take your cap and leave my sweater'Cause we have nothing left to weatherIn fact I'll feel a whole lot betterBut you'll think of me, you'll think of me",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,I went out driving trying to clear my headI tried to sweep out all the ruins that my emotions left(I guess I'm)I guess I'm feeling just a little tired of thisAnd all the baggage that seems to still exist,https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,It seems the only blessing I have left to my nameIs not knowing what we could have beenWhat we should have beenSo,https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"Take your records, take your freedomTake your memories, I don't need 'emTake your space and take your reasonsBut you'll think of me",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,And take your cap and leave my sweater'Cause we have nothing left to weatherIn fact I'll feel a whole lot betterBut you'll think of me,https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"Someday I'm gonna run across your mindBut don't worry, I'll be fineI'm gonna be alrightWhile you're sleeping with your prideWishing I could hold you tightI'll be over youAnd on with my life",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"So take your records, take your freedomTake your memories, I don't need 'emAnd take your cap and leave my sweater'Cause we have nothing left to weatherIn fact I'll feel a whole lot betterBut you'll think of me",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"So take your records, take your freedomTake your memories, I don't need 'emTake your space and all your reasonsBut you'll think of me",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"And take your cap and leave my sweater'Cause we got nothing left to weatherIn fact, I'll feel a whole lot betterBut you'll think of me, you'll think of me, yeah",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Keith Urban,You'll Think of Me,"Oh, ohAnd you're gonna think of me, mmm yeahOoh, stop me babySomedayOh, ooh, ooh, ooh, ooh, oohMmm, mmm, mmmDarlin, think of meMmm, mmm, mmmBaby, darlin', no, oh, ohDoo, doo, doo, oh, oh",https://www.last.fm/music/Keith+Urban/_/You%27ll+Think+of+Me/+lyrics,country
Johnny Cash,A Boy Named Sue,"Well, my daddy left home when I was threeAnd he didn't leave much to ma and meJust this old guitar and a empty bottle of boozeNow, I don't blame him 'cause he run and hidBut the meanest thing that he ever didWas before he left, he went and named me Sue",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"Well, he musta thought that was quite a jokeAnd it got a lot of laughs from a' lots of folkIt seems I had to fight my whole life throughSome gal would giggle and I'd get redAnd some guy'd laugh and I'd bust his headI tell ya, life ain't easy for a boy named Sue",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"Well, I grew up quick and I grew up meanMy fist got hard and my wits got keenI'd roam from town to town to hide my shameBut I made me a vow to the moon and starsI'd search the honkytonks and barsAnd kill that man that give me that awful name",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"Well, it was Gatlinburg in mid JulyAnd I just hit town and my throat was dryI thought I'd stop and have myself a brewAt an old saloon on a street of mudThere at a table, dealin' studSat the dirty, mangy dog that named me Sue",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"Well, I knew that snake was my own sweet dadFrom a worn out picture that my mother'd hadAnd I knew that scar on his cheek and his evil eyeHe was big and bent, and gray and oldAnd I looked at him, and my blood ran coldAnd I said, ""My name is Sue! How do you do?Now you gonna die""Yeah! That's what I told him",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"Well, I hit him hard right between the eyesAnd he went down, but to my surpriseHe come up with a knife, and cut off a piece of my earBut I busted a chair right across his teethAnd we crashed through the wall and into the streetKickin' and a' gougin' in the mud and the blood and the beer",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"I tell ya, I've fought tougher menBut I really can't remember whenHe kicked like a mule and he bit like a crocodileI heard him laugh and then I heard him cussAnd he went for his gun and I pulled mine firstHe stood there lookin' at me and I saw him smile",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"And he said, ""Son, this world is roughAnd if a man's gonna make it, he's gotta be toughAnd I know I wouldn't be there to help you alongSo I give you that name and I said goodbyeI knew you'd have to get tough or dieAnd it's that name that helped to make you strong""",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"Yeah, he said, ""Now you just fought one hell of a fightAnd I know you hate me, and you got the rightTo kill me now, and I wouldn't blame you if you doBut you oughtta thank me, before I dieFor the gravel in your guts and the spit in the eye'Cause I'm the son of-a bitch that named you Sue",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Johnny Cash,A Boy Named Sue,"Yeah, what could I do? What could I do?I got all choked up and I threw down my gunI called him my pa, and he called me his sonAnd I come away with a different point of viewAnd I think about him now and thenEvery time I try and every time I winAnd if I ever have a son, I think I'm gonna name himBill or George any damn thing but SueI still hate that nameYeah",https://www.last.fm/music/Johnny+Cash/_/A+Boy+Named+Sue/+lyrics,country
Willie Nelson,Always on My Mind,Maybe I didn't love youQuite as often as I could haveAnd maybe I didn't treat youQuite as good as I should have,https://www.last.fm/music/Willie+Nelson/_/Always+on+My+Mind/+lyrics,country
Willie Nelson,Always on My Mind,If I made you feel second bestGirl I'm sorry I was blindYou were always on my mindYou were always on my mind,https://www.last.fm/music/Willie+Nelson/_/Always+on+My+Mind/+lyrics,country
Willie Nelson,Always on My Mind,"And maybe I didn't hold youAll those lonely, lonely timesI guess I never told youI am so happy that you're mine",https://www.last.fm/music/Willie+Nelson/_/Always+on+My+Mind/+lyrics,country
Willie Nelson,Always on My Mind,Little things I should have said and doneI just never took the timeYou were always on my mindYou were always on my mind,https://www.last.fm/music/Willie+Nelson/_/Always+on+My+Mind/+lyrics,country
Willie Nelson,Always on My Mind,Tell meTell me that your sweet love hasn't diedAnd gi-ve meGive me one more chance to keep you satisfiedI'll keep you satisfied,https://www.last.fm/music/Willie+Nelson/_/Always+on+My+Mind/+lyrics,country
Willie Nelson,Always on My Mind,Little things I should have said and doneI just never took the timeYou were always on my mind (you were always on my mind)You were always on my mindYou were always on my mind (you were always on my mind)You were always on my mind,https://www.last.fm/music/Willie+Nelson/_/Always+on+My+Mind/+lyrics,country
The Statler Brothers,Flowers on the Wall,"I keep hearin' you're concerned about my happinessBut all that thought you're givin' me is conscience I guessIf I was walkin' in your shoes, I wouldn't worry noneWhile you 'n' your friends are worried about me I'm havin' lots of fun",https://www.last.fm/music/The+Statler+Brothers/_/Flowers+on+the+Wall/+lyrics,country
The Statler Brothers,Flowers on the Wall,Countin' flowers on the wallThat don't bother me at allPlayin' solitaire till dawn with a deck of fifty-oneSmokin' cigarettes and watchin' Captain KangarooNow don't tell me I've nothin' to do,https://www.last.fm/music/The+Statler+Brothers/_/Flowers+on+the+Wall/+lyrics,country
The Statler Brothers,Flowers on the Wall,"Last night I dressed in tails, pretended I was on the townAs long as I can dream it's hard to slow this swinger downSo please don't give a thought to me, I'm really doin' fineYou can always find me here, I'm havin' quite a time",https://www.last.fm/music/The+Statler+Brothers/_/Flowers+on+the+Wall/+lyrics,country
The Statler Brothers,Flowers on the Wall,Countin' flowers on the wallThat don't bother me at allPlayin' solitaire till dawn with a deck of fifty-oneSmokin' cigarettes and watchin' Captain KangarooNow don't tell me I've nothin' to do,https://www.last.fm/music/The+Statler+Brothers/_/Flowers+on+the+Wall/+lyrics,country
The Statler Brothers,Flowers on the Wall,"It's good to see you, I must go, I know I look a frightAnyway my eyes are not accustomed to this lightAnd my shoes are not accustomed to this hard concreteSo I must go back to my room and make my day complete",https://www.last.fm/music/The+Statler+Brothers/_/Flowers+on+the+Wall/+lyrics,country
The Statler Brothers,Flowers on the Wall,Countin' flowers on the wallThat don't bother me at allPlayin' solitaire till dawn with a deck of fifty-oneSmokin' cigarettes and watchin' Captain KangarooNow don't tell me I've nothin' to do,https://www.last.fm/music/The+Statler+Brothers/_/Flowers+on+the+Wall/+lyrics,country
The Statler Brothers,Flowers on the Wall,Don't tell me I've nothin' to do,https://www.last.fm/music/The+Statler+Brothers/_/Flowers+on+the+Wall/+lyrics,country
Jace Everett,Bad Things,"When you came in, the air went outAnd every shadow filled up with doubt",https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Jace Everett,Bad Things,I don't know who you think you areBut before the night is throughI wanna do bad things with you,https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Jace Everett,Bad Things,I'm the kind to sit up in his roomHeartsick and eyes filled up with blue,https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Jace Everett,Bad Things,I don't know what you've done to meBut I know this much is trueI wanna do bad things with you,https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Jace Everett,Bad Things,Okay,https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Jace Everett,Bad Things,"When you came in, the air went outAnd all those shadows there, are filled up with doubtI don't know who you think you areBut before the night is throughI wanna do bad things with you",https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Jace Everett,Bad Things,I wanna do real bad things with youOw... ooh!,https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Jace Everett,Bad Things,I don't know what you've done to meBut I know this much is trueI wanna do bad things with you,https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Jace Everett,Bad Things,I wanna do real bad things with you,https://www.last.fm/music/Jace+Everett/_/Bad+Things/+lyrics,country
Johnny Cash,Give My Love to Rose,I found him by the railroad track this morningI could see that he was nearly deadI knelt down beside him and I listenedJust to hear the words the dying fellow said,https://www.last.fm/music/Johnny+Cash/_/Give+My+Love+to+Rose/+lyrics,country
